agency,contractor,adj_weight,chemical
1,356,3.915E-05,Corrosion
1,356,0.001719346,Anti-icing / Deicing product
1,356,3.54887E-05,Corrosion
1,356,0.007825492,Anti-icing / Deicing product
1,356,6.02147E-05,Corrosion
1,356,1.64981E-05,Corrosion
1,356,3.91205E-05,Corrosion
1,356,3.91205E-05,Corrosion
1,356,2.89348E-05,Corrosion
1,356,1.70125E-05,Corrosion
1,356,9.49991E-05,Corrosion
1,356,0.00010871,Corrosion
1,356,1.70125E-05,Corrosion
1,356,0.000717333,Corrosion
1,356,3.27971E-05,Corrosion
1,356,3.27971E-05,Corrosion
1,356,0.007825492,Anti-icing / Deicing product
1,356,7.33741E-07,Corrosion
1,356,7.53172E-05,Corrosion
1,356,2.26759E-07,Corrosion
1,356,6.31791E-05,Corrosion
1,356,0.000901583,Corrosion
1,356,6.31791E-05,Corrosion
1,356,1.27428E-05,Corrosion
1,356,3.16486E-05,Corrosion
1,356,1.17988E-05,Corrosion
1,356,1.56113E-05,Anti-icing / Deicing product
1,356,1.33345E-05,Anti-icing / Deicing product
1,356,6.31791E-05,Corrosion
1,356,0.000165084,Anti-icing / Deicing product
1,356,0.000884183,Corrosion
1,356,3.73618E-05,Corrosion
1,356,1.61681E-05,Corrosion
1,356,1.61681E-05,Corrosion
1,356,4.27966E-05,Anti-icing / Deicing product
1,356,0.000158639,Corrosion
1,356,6.72903E-06,Corrosion
1,356,1.17988E-05,Corrosion
1,356,5.41549E-05,Anti-icing / Deicing product
1,356,0.007825492,Anti-icing / Deicing product
1,356,0.000591734,Corrosion
1,356,0.000170991,Corrosion
1,356,3.13591E-05,Corrosion
1,356,5.88265E-05,Corrosion
1,356,5.88265E-05,Corrosion
1,356,4.32243E-05,Corrosion
1,356,4.32243E-05,Corrosion
1,356,2.50246E-05,Corrosion
1,356,2.50246E-05,Corrosion
1,356,5.88265E-05,Corrosion
1,356,8.69059E-05,Corrosion
1,356,0.000154251,Anti-icing / Deicing product
1,356,1.11425E-05,Anti-icing / Deicing product
1,356,8.2544E-05,Corrosion
1,356,1.64981E-05,Corrosion
1,356,1.64981E-05,Corrosion
1,356,7.35031E-06,Corrosion
1,356,7.35031E-06,Corrosion
1,356,1.61681E-05,Corrosion
1,356,1.61681E-05,Corrosion
1,356,6.55573E-05,Corrosion
1,356,4.94261E-05,Corrosion
1,356,7.68953E-05,Anti-icing / Deicing product
1,356,2.01318E-05,Anti-icing / Deicing product
1,356,6.44254E-05,Anti-icing / Deicing product
1,356,6.44254E-05,Anti-icing / Deicing product
1,356,3.85361E-05,Corrosion
1,356,2.28971E-06,Corrosion
1,356,0.000110212,Corrosion
1,356,4.58311E-06,Corrosion
1,356,6.31791E-05,Corrosion
1,356,6.85163E-05,Anti-icing / Deicing product
1,356,1.64981E-05,Corrosion
1,356,1.65294E-05,Corrosion
1,356,4.85781E-05,Corrosion
1,356,0.001539694,Corrosion
1,356,6.60551E-05,Corrosion
1,356,6.96021E-05,Corrosion
1,356,0.000710359,Corrosion
1,356,0.000710359,Corrosion
1,356,0.000847489,Corrosion
1,356,0.000847489,Corrosion
1,356,0.00147952,Corrosion
1,356,0.00147952,Corrosion
1,356,0.009458478,Anti-icing / Deicing product
1,356,0.009458478,Anti-icing / Deicing product
1,356,0.000165084,Anti-icing / Deicing product
1,356,0.000165084,Anti-icing / Deicing product
1,356,0.015651444,Anti-icing / Deicing product
1,356,5.72797E-06,Corrosion
1,356,5.88265E-05,Corrosion
1,356,6.31791E-05,Corrosion
1,356,3.54297E-05,Corrosion
1,356,5.88265E-05,Corrosion
1,356,9.1441E-07,Corrosion
1,356,1.80449E-05,Corrosion
1,356,1.61681E-05,Corrosion
1,356,3.13591E-05,Corrosion
1,356,1.61681E-05,Corrosion
1,356,7.35031E-06,Corrosion
1,356,3.44858E-05,Corrosion
1,356,3.78669E-06,Corrosion
1,356,3.34571E-05,Corrosion
1,356,8.43341E-05,Corrosion
1,356,1.58326E-05,Corrosion
1,356,0.007825492,Anti-icing / Deicing product
1,356,1.3117E-05,Corrosion
1,356,3.91205E-05,Corrosion
1,356,0.000118114,Corrosion
1,356,3.44858E-05,Corrosion
1,356,0.0004189,Corrosion
1,356,0.000112919,Corrosion
1,356,4.3877E-06,Corrosion
1,356,7.35031E-06,Corrosion
1,356,3.59293E-05,Corrosion
1,356,3.2268E-05,Corrosion
1,356,2.25469E-06,Corrosion
1,356,0.007825492,Anti-icing / Deicing product
1,356,0.007825492,Anti-icing / Deicing product
1,356,0.000592413,Corrosion
1,356,3.12301E-06,Corrosion
1,356,1.61681E-05,Corrosion
1,356,1.39189E-05,Corrosion
1,356,1.51615E-05,Corrosion
1,356,3.27971E-05,Corrosion
1,356,0.000110212,Corrosion
1,356,3.82172E-05,Anti-icing / Deicing product
1,356,0.000211955,Corrosion
1,356,2.40862E-05,Corrosion
1,356,0.00017914,Corrosion
1,356,0.000676072,Corrosion
1,356,2.14278E-05,Corrosion
1,356,0.000150712,Corrosion
1,356,0.000748847,Anti-icing / Deicing product
1,356,9.11276E-06,Corrosion
1,356,7.31805E-05,Corrosion
1,356,0.007825492,Anti-icing / Deicing product
1,356,0.000572839,Anti-icing / Deicing product
1,356,6.05428E-05,Corrosion
1,356,1.64981E-05,Corrosion
1,356,0.000970888,Corrosion
1,356,2.18721E-05,Corrosion
1,356,4.86942E-05,Salt / Reagent
1,356,2.40862E-05,Corrosion
1,356,3.59293E-05,Corrosion
1,356,9.44221E-05,Anti-icing / Deicing product
1,356,0.000859443,Anti-icing / Deicing product
1,356,0.000568837,Anti-icing / Deicing product
1,356,3.19822E-05,Anti-icing / Deicing product
1,356,1.3895E-05,Corrosion
1,356,3.54297E-05,Corrosion
1,356,0.000379071,Anti-icing / Deicing product
1,356,3.54297E-05,Corrosion
1,356,0.015651444,Anti-icing / Deicing product
1,356,1.51615E-05,Corrosion
1,356,6.83043E-05,Corrosion
1,356,1.42877E-06,Corrosion
1,356,0.000748847,Anti-icing / Deicing product
1,356,4.20149E-05,Corrosion
1,356,4.32243E-05,Corrosion
1,356,1.12292E-05,Corrosion
1,356,1.51615E-05,Corrosion
1,356,1.61681E-05,Corrosion
1,356,3.54887E-05,Corrosion
1,356,5.62731E-05,Corrosion
1,356,5.62731E-05,Corrosion
1,356,9.36054E-05,Corrosion
1,356,2.50689E-05,Corrosion
1,356,0.005588912,Anti-icing / Deicing product
1,356,0.005588912,Anti-icing / Deicing product
1,356,2.96815E-06,Corrosion
1,356,0.002656263,Anti-icing / Deicing product
1,356,1.61681E-05,Corrosion
1,356,6.72903E-06,Corrosion
1,356,7.35031E-06,Corrosion
1,356,1.90902E-05,Corrosion
1,356,5.08825E-07,Corrosion
1,356,0.000139374,Corrosion
1,356,4.87255E-06,Corrosion
1,356,2.63262E-05,Anti-icing / Deicing product
1,356,0.001127094,Corrosion
1,356,3.13591E-05,Corrosion
1,356,0.000169129,Corrosion
1,356,0.000494307,Corrosion
1,356,0.007825492,Anti-icing / Deicing product
1,356,3.16486E-05,Corrosion
1,356,0.007825492,Anti-icing / Deicing product
1,356,3.85951E-05,Corrosion
1,356,0.000620372,Corrosion
1,356,4.26786E-05,Corrosion
1,356,0.007825492,Anti-icing / Deicing product
1,356,2.14278E-05,Corrosion
1,356,3.90837E-06,Anti-icing / Deicing product
1,356,2.14278E-05,Corrosion
1,356,2.82509E-05,Corrosion
1,356,8.9874E-06,Corrosion
1,356,2.51389E-05,Corrosion
1,356,1.58326E-05,Corrosion
1,356,0.001352605,Corrosion
1,356,2.01318E-05,Anti-icing / Deicing product
1,356,0.015651444,Anti-icing / Deicing product
1,356,0.007825492,Anti-icing / Deicing product
1,356,1.70125E-05,Corrosion
1,356,6.55573E-05,Corrosion
1,356,0.000188984,Corrosion
1,356,1.64981E-05,Corrosion
1,356,2.66949E-05,Corrosion
1,356,1.27428E-05,Corrosion
1,356,7.35031E-06,Corrosion
1,356,3.85361E-05,Corrosion
1,356,0.007825492,Anti-icing / Deicing product
1,356,1.64981E-05,Corrosion
1,356,0.000269558,Corrosion
1,356,4.58311E-06,Corrosion
1,356,9.85388E-06,Corrosion
1,356,8.92656E-05,Corrosion
1,356,5.12752E-05,Corrosion
1,356,2.26759E-07,Corrosion
1,356,1.70125E-05,Corrosion
1,356,2.96815E-06,Corrosion
1,356,7.51845E-05,Corrosion
1,356,5.12752E-05,Corrosion
1,356,0.000107211,Corrosion
1,356,2.13817E-05,Corrosion
1,356,0.007825492,Anti-icing / Deicing product
1,356,5.48757E-05,Corrosion
1,356,0.001118328,Corrosion
1,356,2.26759E-07,Corrosion
1,356,1.61681E-05,Corrosion
1,356,2.39664E-08,Corrosion
1,356,2.2215E-05,Corrosion
1,356,5.12752E-05,Corrosion
1,356,0.007308719,Anti-icing / Deicing product
1,356,0.007308719,Anti-icing / Deicing product
1,356,3.27971E-05,Corrosion
1,356,3.27971E-05,Corrosion
1,356,2.26759E-07,Corrosion
1,356,6.31791E-05,Corrosion
1,356,1.51615E-05,Corrosion
1,356,1.46674E-05,Corrosion
1,356,1.39189E-05,Corrosion
1,356,1.61681E-05,Corrosion
1,356,9.23665E-05,Anti-icing / Deicing product
1,356,7.35031E-06,Corrosion
1,356,1.61681E-05,Corrosion
1,356,4.33165E-05,Corrosion
1,356,1.9634E-06,Corrosion
1,356,1.70125E-05,Corrosion
1,356,0.000206483,Corrosion
1,356,1.27428E-05,Corrosion
1,356,1.27428E-05,Corrosion
1,356,5.12512E-06,Corrosion
1,356,1.27428E-05,Corrosion
1,356,3.54297E-05,Corrosion
1,356,2.11089E-05,Corrosion
1,356,2.29727E-05,Corrosion
1,356,0.000179287,Corrosion
1,356,3.14513E-05,Corrosion
1,356,4.94261E-05,Corrosion
1,356,1.3895E-05,Corrosion
1,356,5.62731E-05,Corrosion
1,356,0.000194819,Corrosion
1,356,0.000179287,Corrosion
1,356,0.000194819,Corrosion
1,356,1.27428E-05,Corrosion
1,356,1.39189E-05,Corrosion
1,356,4.26786E-05,Corrosion
1,356,1.51615E-05,Corrosion
1,356,5.88265E-05,Corrosion
1,356,5.48757E-05,Corrosion
1,356,5.88265E-05,Corrosion
1,356,4.58311E-06,Corrosion
1,356,5.12752E-05,Corrosion
1,356,0.000103011,Corrosion
1,356,5.12752E-05,Corrosion
1,356,0.000103011,Corrosion
1,356,5.92155E-06,Corrosion
1,356,0.000103011,Corrosion
1,356,3.2268E-05,Corrosion
1,356,0.000117122,Corrosion
1,356,8.93394E-05,Corrosion
1,356,0.000126989,Corrosion
1,356,3.915E-05,Corrosion
1,356,0.000116311,Corrosion
1,356,0.007825492,Anti-icing / Deicing product
1,356,5.88265E-05,Corrosion
1,356,8.03428E-06,Corrosion
1,356,2.51389E-05,Corrosion
1,356,6.16268E-05,Corrosion
1,356,4.86942E-05,Salt / Reagent
1,356,5.12752E-05,Corrosion
1,356,1.70125E-05,Corrosion
1,356,2.6835E-05,Corrosion
1,356,0.000143102,Corrosion
1,356,0.000103011,Corrosion
1,356,3.65764E-06,Anti-icing / Deicing product
1,356,3.915E-05,Corrosion
1,356,3.29446E-05,Corrosion
1,356,7.13203E-05,Corrosion
1,356,7.35031E-06,Corrosion
1,356,6.72903E-06,Corrosion
1,356,1.72374E-06,Anti-icing / Deicing product
1,356,2.40862E-05,Corrosion
1,356,3.44858E-05,Corrosion
1,356,2.71337E-05,Corrosion
1,356,5.88265E-05,Corrosion
1,356,0.000450561,Corrosion
1,356,6.55573E-05,Corrosion
1,356,2.59464E-05,Corrosion
1,356,0.007825492,Anti-icing / Deicing product
1,356,5.12752E-05,Corrosion
1,356,7.81305E-06,Corrosion
1,356,6.31791E-05,Corrosion
1,356,5.47282E-05,Corrosion
1,356,0.000113007,Corrosion
1,356,1.88782E-05,Anti-icing / Deicing product
1,356,0.000107211,Corrosion
1,356,8.46309E-05,Anti-icing / Deicing product
1,356,0.000126989,Corrosion
1,356,3.91205E-05,Corrosion
1,356,8.03428E-06,Corrosion
1,356,0.000207564,Corrosion
1,356,5.12752E-05,Corrosion
1,356,0.000103011,Corrosion
1,356,5.88265E-05,Corrosion
1,356,1.64981E-05,Corrosion
1,356,8.91532E-05,Corrosion
1,356,7.00888E-05,Corrosion
1,356,0.000131918,Corrosion
1,356,6.98399E-05,Corrosion
1,356,1.39189E-05,Corrosion
1,356,0.000287136,Corrosion
1,356,0.000301516,Corrosion
1,356,2.40862E-05,Corrosion
1,356,3.65764E-06,Anti-icing / Deicing product
1,356,7.36727E-05,Anti-icing / Deicing product
1,356,1.70125E-05,Corrosion
1,356,4.84195E-05,Corrosion
1,356,3.34571E-05,Corrosion
1,356,6.60551E-05,Corrosion
1,356,3.73618E-05,Corrosion
1,356,0.000265603,Corrosion
1,356,2.72074E-05,Corrosion
1,356,5.48757E-05,Corrosion
1,356,0.000206483,Corrosion
1,356,1.12292E-05,Corrosion
1,356,1.12292E-05,Corrosion
1,356,9.1441E-07,Corrosion
1,356,2.28971E-06,Corrosion
1,356,1.12292E-05,Corrosion
1,356,3.13591E-05,Corrosion
1,356,2.59464E-05,Corrosion
1,356,7.77618E-06,Anti-icing / Deicing product
1,356,3.13591E-05,Corrosion
1,356,1.74844E-05,Corrosion
1,356,3.34571E-05,Corrosion
1,356,2.26759E-07,Corrosion
1,356,2.96815E-06,Corrosion
1,356,8.92656E-05,Corrosion
1,356,7.35031E-06,Corrosion
1,356,6.83043E-05,Corrosion
1,356,7.35031E-06,Corrosion
1,356,2.82988E-05,Corrosion
1,356,1.51615E-05,Corrosion
1,356,1.39189E-05,Corrosion
1,356,3.27971E-05,Corrosion
1,356,1.07111E-05,Corrosion
1,356,3.59293E-05,Corrosion
1,356,0.000379071,Anti-icing / Deicing product
1,356,0.000103011,Corrosion
1,356,1.64981E-05,Corrosion
1,356,3.0041E-05,Corrosion
1,356,7.35031E-06,Corrosion
1,356,3.48416E-05,Corrosion
1,356,3.85361E-05,Corrosion
1,356,5.12752E-05,Corrosion
1,356,0.000309956,Corrosion
1,356,2.40862E-05,Corrosion
1,356,1.27428E-05,Corrosion
1,356,2.66949E-05,Corrosion
1,356,9.85388E-06,Corrosion
1,356,5.23537E-05,Corrosion
1,356,5.12752E-05,Corrosion
1,356,1.39189E-05,Corrosion
1,356,5.12752E-05,Corrosion
1,356,1.27428E-05,Corrosion
1,356,8.93394E-05,Corrosion
1,356,5.12752E-05,Corrosion
1,356,9.381E-05,Corrosion
1,356,5.12752E-05,Corrosion
1,356,3.66502E-06,Corrosion
1,356,0.000186374,Corrosion
1,356,7.35031E-06,Corrosion
1,356,5.60814E-06,Salt / Reagent
1,356,1.60206E-06,Corrosion
1,356,3.73618E-05,Corrosion
1,356,3.07839E-05,Corrosion
1,356,3.07839E-05,Corrosion
1,356,8.60947E-07,Corrosion
1,356,6.73751E-05,Corrosion
1,356,6.73751E-05,Corrosion
1,356,0.007825492,Anti-icing / Deicing product
1,356,6.60551E-05,Corrosion
1,356,1.3895E-05,Corrosion
1,356,0.00015083,Corrosion
1,356,3.66059E-05,Anti-icing / Deicing product
1,356,2.42503E-05,Anti-icing / Deicing product
1,356,1.61681E-05,Corrosion
1,356,0.001897199,Anti-icing / Deicing product
1,356,1.518E-05,Corrosion
1,356,3.2268E-05,Corrosion
1,356,1.64981E-05,Corrosion
1,356,1.60206E-06,Corrosion
1,356,0.000430226,Corrosion
1,356,0.000423514,Corrosion
1,356,9.49991E-05,Corrosion
1,356,8.69096E-05,Corrosion
1,356,5.12512E-06,Corrosion
1,356,5.88265E-05,Corrosion
1,356,0.00015083,Corrosion
1,356,0.000178992,Corrosion
1,356,1.08771E-05,Corrosion
1,356,7.68953E-05,Anti-icing / Deicing product
1,356,6.72903E-06,Corrosion
1,356,6.72903E-06,Corrosion
1,356,6.72903E-06,Corrosion
1,356,6.72903E-06,Corrosion
1,356,6.06258E-05,Corrosion
1,356,3.16486E-05,Corrosion
1,356,2.12195E-06,Corrosion
1,356,4.70479E-06,Corrosion
1,356,2.82509E-05,Corrosion
1,356,2.66949E-05,Corrosion
1,356,0.000178992,Corrosion
1,356,2.82509E-05,Corrosion
1,356,5.12752E-05,Corrosion
1,356,8.93394E-05,Corrosion
1,356,0.000676072,Corrosion
1,356,1.74844E-05,Corrosion
1,356,0.000103011,Corrosion
1,356,8.93394E-05,Corrosion
1,356,1.84504E-05,Corrosion
1,356,1.70125E-05,Corrosion
1,356,5.88265E-05,Corrosion
1,356,0.000103011,Corrosion
1,356,0.00022505,Corrosion
1,356,3.13591E-05,Corrosion
1,356,8.19098E-05,Anti-icing / Deicing product
1,356,0.000205466,Anti-icing / Deicing product
1,356,1.61681E-05,Corrosion
1,356,0.007825492,Anti-icing / Deicing product
1,356,1.27428E-05,Corrosion
1,356,3.59293E-05,Corrosion
1,356,7.99003E-05,Anti-icing / Deicing product
1,356,5.12752E-05,Corrosion
1,356,6.94325E-05,Corrosion
1,356,2.82509E-05,Corrosion
1,356,1.27428E-05,Corrosion
1,356,2.28971E-06,Corrosion
1,356,3.44858E-05,Corrosion
1,356,5.12752E-05,Corrosion
1,356,1.39189E-05,Corrosion
1,356,1.39189E-05,Corrosion
1,356,2.11089E-05,Corrosion
1,356,5.48757E-05,Corrosion
1,356,5.48757E-05,Corrosion
1,356,9.58675E-05,Corrosion
1,356,6.85163E-05,Anti-icing / Deicing product
1,356,7.35031E-06,Corrosion
1,356,7.09774E-06,Corrosion
1,356,7.09774E-06,Corrosion
1,356,9.62343E-05,Anti-icing / Deicing product
1,356,0.000154747,Corrosion
1,356,5.12752E-05,Corrosion
1,356,1.3895E-05,Corrosion
1,356,5.3375E-05,Corrosion
1,356,0.000137493,Anti-icing / Deicing product
1,356,5.12752E-05,Corrosion
1,356,6.96132E-06,Corrosion
1,356,5.3375E-05,Corrosion
1,356,1.3895E-05,Corrosion
1,356,0.000103011,Corrosion
1,356,0.000154747,Corrosion
1,356,0.000154747,Corrosion
1,356,1.61681E-05,Corrosion
1,356,1.51615E-05,Corrosion
1,356,1.9634E-06,Corrosion
1,356,1.9634E-06,Corrosion
1,356,7.13203E-05,Corrosion
1,356,2.0235E-05,Corrosion
1,356,0.000103011,Corrosion
1,356,3.66502E-06,Corrosion
1,356,3.13591E-05,Corrosion
1,356,4.64063E-05,Corrosion
1,356,5.12752E-05,Corrosion
1,356,0.000188652,Corrosion
1,356,0.000206483,Corrosion
1,356,0.000103011,Corrosion
1,356,0.007825492,Anti-icing / Deicing product
1,356,0.007825492,Anti-icing / Deicing product
1,356,7.35031E-06,Corrosion
1,356,4.71401E-05,Salt / Reagent
1,356,3.16486E-05,Corrosion
1,356,2.28934E-05,Corrosion
1,356,5.12752E-05,Corrosion
1,356,1.74844E-05,Corrosion
1,356,4.26067E-05,Corrosion
1,356,0.007825492,Anti-icing / Deicing product
1,356,7.90928E-05,Anti-icing / Deicing product
1,356,1.70125E-05,Corrosion
1,356,5.47282E-05,Corrosion
1,356,3.54297E-05,Corrosion
1,356,1.3117E-05,Corrosion
1,356,1.61681E-05,Corrosion
1,356,0.000103011,Corrosion
1,356,0.000135318,Corrosion
1,356,4.48909E-05,Corrosion
1,356,0.000859443,Anti-icing / Deicing product
1,356,3.66059E-05,Anti-icing / Deicing product
1,356,5.12512E-06,Corrosion
1,356,0.000384578,Corrosion
1,356,0.000384578,Corrosion
1,356,4.3877E-06,Corrosion
1,356,6.73751E-05,Corrosion
1,356,0.002371614,Anti-icing / Deicing product
1,356,0.007825492,Anti-icing / Deicing product
1,356,3.13591E-05,Corrosion
1,356,0.000126146,Corrosion
1,356,5.12752E-05,Corrosion
1,356,1.3117E-05,Corrosion
1,356,1.3117E-05,Corrosion
1,356,0.000184597,Corrosion
1,356,3.54887E-05,Corrosion
1,356,5.12752E-05,Corrosion
1,356,5.12752E-05,Corrosion
1,356,6.72903E-06,Corrosion
1,356,1.61681E-05,Corrosion
1,356,0.00229274,Anti-icing / Deicing product
1,356,1.07111E-05,Corrosion
1,356,0.000206483,Corrosion
1,356,3.3234E-05,Corrosion
1,356,6.60551E-05,Corrosion
1,356,0.002149298,Anti-icing / Deicing product
1,356,1.39189E-05,Corrosion
1,356,9.84927E-05,Corrosion
1,356,0.001897199,Anti-icing / Deicing product
1,356,0.001897199,Anti-icing / Deicing product
1,356,2.713E-05,Anti-icing / Deicing product
1,356,5.47282E-05,Corrosion
1,356,0.007825492,Anti-icing / Deicing product
1,356,0.007825492,Anti-icing / Deicing product
1,356,2.59464E-05,Corrosion
1,356,2.12195E-06,Corrosion
1,356,2.12195E-06,Corrosion
1,356,3.54297E-05,Corrosion
1,356,7.00888E-05,Corrosion
1,356,0.000165829,Corrosion
1,356,3.66059E-05,Anti-icing / Deicing product
1,356,1.61681E-05,Corrosion
1,356,1.70125E-05,Corrosion
1,356,0.000206483,Corrosion
1,356,0.000103011,Corrosion
1,356,5.37308E-05,Corrosion
1,356,6.98344E-06,Corrosion
1,356,0.000429491,Anti-icing / Deicing product
1,356,1.9634E-06,Corrosion
1,356,0.000556415,Anti-icing / Deicing product
1,356,4.94261E-05,Corrosion
1,356,8.56744E-05,Corrosion
1,356,2.29727E-05,Corrosion
1,356,1.27428E-05,Corrosion
1,356,0.000246164,Corrosion
1,356,0.000376623,Corrosion
1,356,0.000158647,Anti-icing / Deicing product
1,356,9.1441E-07,Corrosion
1,356,5.88265E-05,Corrosion
1,356,1.41586E-06,Corrosion
1,356,1.74844E-05,Corrosion
1,356,3.13591E-05,Corrosion
1,356,3.44858E-05,Corrosion
1,356,7.35031E-06,Corrosion
1,356,1.32921E-05,Corrosion
1,356,5.62731E-05,Corrosion
1,356,0.000101293,Corrosion
1,356,0.00022505,Corrosion
1,356,8.93394E-05,Corrosion
1,356,6.05428E-05,Corrosion
1,356,6.02147E-05,Corrosion
1,356,7.35031E-06,Corrosion
1,356,1.61681E-05,Corrosion
1,356,7.35031E-06,Corrosion
1,356,5.12752E-05,Corrosion
1,356,8.43341E-05,Corrosion
1,356,6.72903E-06,Corrosion
1,356,3.85361E-05,Corrosion
1,356,0.00011653,Corrosion
1,356,0.000795076,Anti-icing / Deicing product
1,356,8.69059E-05,Corrosion
1,356,2.50246E-05,Corrosion
1,356,1.74844E-05,Corrosion
1,356,1.39189E-05,Corrosion
1,356,5.88265E-05,Corrosion
1,356,1.22819E-05,Corrosion
1,356,3.13591E-05,Corrosion
1,356,0.000384578,Corrosion
1,356,5.12752E-05,Corrosion
1,356,2.39664E-08,Corrosion
1,356,0.000126819,Corrosion
1,356,2.2746E-05,Anti-icing / Deicing product
1,356,0.000309956,Corrosion
1,356,6.72903E-06,Corrosion
1,356,0.000374193,Anti-icing / Deicing product
1,356,5.12752E-05,Corrosion
1,356,0.00017181,Corrosion
1,356,4.09088E-05,Corrosion
1,356,5.47282E-05,Corrosion
1,356,2.43536E-05,Corrosion
1,356,3.48472E-05,Corrosion
1,356,2.98031E-05,Corrosion
1,356,4.99792E-05,Corrosion
1,356,9.1441E-07,Corrosion
1,356,1.24533E-05,Corrosion
1,356,3.13591E-05,Corrosion
1,356,9.93131E-05,Corrosion
1,356,4.64063E-05,Corrosion
1,356,4.26786E-05,Corrosion
1,356,3.54297E-05,Corrosion
1,356,4.20223E-05,Corrosion
1,356,1.2304E-05,Corrosion
1,356,9.14871E-05,Corrosion
1,356,9.14871E-05,Corrosion
1,356,0.000206483,Corrosion
1,356,1.61681E-05,Corrosion
1,356,5.12752E-05,Corrosion
1,356,0.000103011,Corrosion
1,356,7.23195E-05,Corrosion
1,356,8.30528E-05,Corrosion
1,356,2.0235E-05,Corrosion
1,356,0.000103011,Corrosion
1,356,3.44858E-05,Corrosion
1,356,8.03428E-06,Corrosion
1,356,5.88265E-05,Corrosion
1,356,5.88265E-05,Corrosion
1,356,3.44858E-05,Corrosion
1,356,3.44858E-05,Corrosion
1,356,3.73323E-05,Corrosion
1,356,8.69059E-05,Corrosion
1,356,2.97736E-06,Corrosion
1,356,2.18776E-05,Corrosion
1,356,0.007825492,Anti-icing / Deicing product
1,356,5.23537E-05,Corrosion
1,356,0.000568837,Anti-icing / Deicing product
1,356,3.59293E-05,Corrosion
1,356,5.12752E-05,Corrosion
1,356,5.12752E-05,Corrosion
1,356,0.000126819,Corrosion
1,356,0.007825492,Anti-icing / Deicing product
1,356,6.72903E-06,Corrosion
1,356,0.000103011,Corrosion
1,356,1.67304E-05,Corrosion
1,356,1.61681E-05,Corrosion
1,356,5.12752E-05,Corrosion
1,356,1.70125E-05,Corrosion
1,356,2.26759E-07,Corrosion
1,356,2.59464E-05,Corrosion
1,356,1.70125E-05,Corrosion
1,356,2.13817E-05,Corrosion
1,356,1.32921E-05,Corrosion
1,356,7.31805E-05,Corrosion
1,356,1.60206E-06,Corrosion
1,356,9.4022E-05,Corrosion
1,356,4.27966E-05,Anti-icing / Deicing product
1,356,3.59533E-05,Salt / Reagent
1,356,5.31759E-05,Corrosion
1,356,0.000133705,Corrosion
1,356,0.000103011,Corrosion
1,356,2.26759E-07,Corrosion
1,356,1.07111E-05,Corrosion
1,356,1.74844E-05,Corrosion
1,356,8.79198E-06,Corrosion
1,356,1.27428E-05,Corrosion
1,356,2.40862E-05,Corrosion
1,356,1.70125E-05,Corrosion
1,356,5.12752E-05,Corrosion
1,356,3.92422E-05,Corrosion
1,356,0.000122136,Corrosion
1,356,7.35031E-06,Corrosion
1,356,6.05428E-05,Corrosion
1,356,0.001662439,Corrosion
1,356,1.61681E-05,Corrosion
1,356,0.000103011,Corrosion
1,356,0.000213318,Corrosion
1,356,6.39719E-06,Corrosion
1,356,9.49991E-05,Corrosion
1,356,4.85652E-05,Corrosion
1,356,3.44858E-05,Corrosion
1,356,0.000269558,Corrosion
1,356,4.58311E-06,Corrosion
1,356,3.74281E-05,Corrosion
1,356,4.26067E-05,Corrosion
1,356,0.000165855,Anti-icing / Deicing product
1,356,0.000388079,Corrosion
1,356,1.39189E-05,Corrosion
1,356,2.01687E-05,Corrosion
1,356,2.01687E-05,Corrosion
1,356,3.59293E-05,Corrosion
1,356,9.1441E-07,Corrosion
1,356,9.1441E-07,Corrosion
1,356,0.000395648,Corrosion
1,356,4.09309E-05,Corrosion
1,356,0.000206483,Corrosion
1,356,3.13591E-05,Corrosion
1,356,0.000776618,Corrosion
1,356,0.000279791,Corrosion
1,356,3.16486E-05,Corrosion
1,356,6.1424E-05,Anti-icing / Deicing product
1,356,7.33741E-07,Corrosion
1,356,0.000103011,Corrosion
1,356,0.007825492,Anti-icing / Deicing product
1,356,1.61681E-05,Corrosion
1,356,7.14383E-05,Corrosion
1,356,2.82988E-05,Corrosion
1,356,7.81305E-06,Corrosion
1,356,2.26759E-07,Corrosion
1,356,5.12752E-05,Corrosion
1,356,1.62418E-05,Corrosion
1,356,2.13817E-05,Corrosion
1,356,9.1441E-07,Corrosion
1,356,9.1441E-07,Corrosion
1,356,7.35031E-06,Corrosion
1,356,1.61681E-05,Corrosion
1,356,8.92656E-05,Corrosion
1,356,5.88265E-05,Corrosion
1,356,4.33165E-05,Corrosion
1,356,1.93298E-05,Corrosion
1,356,3.915E-05,Corrosion
1,356,1.74844E-05,Corrosion
1,356,4.97026E-06,Corrosion
1,356,1.51615E-05,Corrosion
1,356,0.000109903,Anti-icing / Deicing product
1,356,6.39719E-06,Corrosion
1,356,6.60551E-05,Corrosion
1,356,3.54297E-05,Corrosion
1,356,2.40862E-05,Corrosion
1,356,0.00022505,Corrosion
1,356,0.00022505,Corrosion
1,356,5.12752E-05,Corrosion
1,356,5.12752E-05,Corrosion
1,356,2.26759E-07,Corrosion
1,356,1.74844E-05,Corrosion
1,356,0.000197229,Anti-icing / Deicing product
1,356,4.32243E-05,Corrosion
1,356,4.32243E-05,Corrosion
1,356,1.22819E-05,Corrosion
1,356,1.22819E-05,Corrosion
1,356,2.0777E-05,Corrosion
